year,weekofyear,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
1999,16,0.0,299.25428569999997,299.45714289999995,294.5242857,301.4,296.7,2.0,75.39,0.0,15.86857143,3.2,26.91428571,7.485714286,32.2,22.8,9.2,17
1999,17,10.2,299.0357143,299.15,294.20142860000004,301.0,297.2,5.35,74.79857143,10.2,15.56142857,2.7285714289999996,26.68571429,7.385714286,31.7,22.2,4.1,10
1999,18,88.2,299.4314286,299.5,295.4157143,301.8,298.0,13.3,78.68285714,88.2,16.79571429,2.085714286,28.22857143,9.214285713999999,33.9,22.2,0.5,9
1999,19,46.5,299.09857139999997,299.12142860000006,294.5728571,301.0,297.2,14.28,76.30857143,46.5,15.96714286,2.585714286,26.95714286,7.628571429,32.8,21.7,73.1,11
1999,20,33.82,299.7757143,299.93571430000003,295.2685714,302.6,297.0,22.1,76.59857143,33.82,16.65142857,3.185714286,27.82857143,7.328571429,33.3,23.3,14.3,20
1999,21,15.26,300.05285710000004,300.1642857,296.2142857,302.4,298.6,18.64,79.71714286,15.26,17.63857143,2.214285714,28.38571429,6.742857142999999,33.3,24.4,8.2,13
1999,22,2.16,300.58714289999995,300.6714286,296.23571430000004,302.7,298.4,6.6,77.37142857,2.16,17.64428571,3.257142857,28.41428571,6.571428571,33.3,23.9,5.9,11
1999,23,100.35,300.0257143,299.97857139999996,296.43,302.0,298.3,24.8,80.75428571,100.35,17.85428571,2.5,27.91428571,7.5571428570000005,33.9,22.8,56.8,16
1999,24,115.14,300.3514286,300.37857139999994,296.54,302.3,298.7,30.1,79.75,115.14,17.98285714,2.385714286,27.7,6.842857143,31.7,23.9,17.6,11
1999,25,96.93,299.3671429,299.31428569999997,296.4157143,301.6,297.9,81.61,83.96142857,96.93,17.84428571,1.9428571430000001,27.21428571,5.885714286,31.1,22.8,60.6,7
1999,26,17.32,300.1485714,300.25714289999996,296.62285710000003,302.4,298.3,25.74,81.25,17.32,18.05142857,2.3428571430000003,28.44285714,5.328571429,31.7,25.0,5.4,17
1999,27,73.3,299.50428569999997,299.5357143,295.92,301.4,297.8,55.1,80.79857143,73.3,17.29571429,2.357142857,27.4,5.728571429,31.1,22.8,36.6,14
1999,28,29.53,299.79,299.8357143,296.3942857,302.4,297.5,58.2,81.84714286,29.53,17.80428571,2.5,27.27142857,6.671428571,32.8,23.3,17.5,13
1999,29,96.36,299.85,299.85714289999993,296.8614286,301.9,298.5,66.52,83.91857143,96.36,18.32285714,2.0,26.7,5.471428571000001,31.1,21.7,56.2,15
1999,30,8.53,300.06428569999997,300.15,296.4742857,302.6,298.0,32.44,80.96857143,8.53,17.90285714,2.471428571,28.1,6.528571428999999,32.8,23.9,19.9,30
1999,31,22.01,300.49857139999995,300.48571430000004,297.0471428999999,302.8,298.8,29.35,81.67285714,22.01,18.55714286,2.4285714290000002,28.37142857,6.271428571,32.8,22.8,18.8,25
1999,32,44.23,299.97,300.00714289999996,296.74285710000004,302.6,298.4,61.7,82.64571429,44.23,18.21285714,1.842857143,28.08571429,6.357142857,31.7,23.9,26.7,40
1999,33,31.78,300.32714289999996,300.2857143,296.85714289999993,302.4,298.9,46.2,81.38714286,31.78,18.33285714,2.028571429,28.37142857,6.357142857,31.7,25.0,10.0,44
1999,34,133.65,300.22714289999993,300.2857143,296.86,302.8,298.7,61.8,81.99857143,133.65,18.36,2.142857143,27.85714286,6.842857143,33.9,23.9,78.5,25
1999,35,30.98,300.4585714,300.43571430000003,296.8957143,302.7,299.1,25.74,81.00285714,30.98,18.41,1.9857142859999999,28.18571429,7.028571428999999,32.8,23.9,69.7,21
1999,36,66.06,300.5842857,300.62142860000006,296.8014286,302.8,298.8,40.7,79.96571429,66.06,18.31,2.214285714,28.3,6.042857142999999,31.7,25.0,32.5,48
1999,37,121.24,300.96142860000003,301.02142860000004,297.0842857,303.2,299.5,34.13,79.69714286,121.24,18.71,2.1571428569999997,28.41428571,6.842857143,33.9,24.4,35.1,56
1999,38,44.44,300.5728571,300.62142860000006,296.70142860000004,302.8,298.3,30.4,79.39,44.44,18.21428571,2.7,28.45714286,6.6,32.2,24.4,31.3,60
1999,39,62.41,300.6442857,300.6357143,296.82428569999996,303.5,298.9,64.72,79.83714286,62.41,18.34571429,2.214285714,28.71428571,7.957142857000001,34.4,23.9,38.9,45
1999,40,52.34,300.4971429,300.6,296.65714289999994,302.5,298.5,22.37,79.67428571,52.34,18.12,1.9428571430000001,28.0,6.985714286,32.8,23.3,16.2,55
1999,41,45.32,299.82714289999996,299.8357143,295.87142860000006,301.7,298.5,41.31,79.16,45.32,17.30428571,1.9571428569999998,27.17142857,6.4428571429999995,31.1,23.3,27.8,32
1999,42,171.59,300.0257143,300.01428569999996,296.82,301.6,298.7,40.8,82.65714286,171.59,18.31571429,1.857142857,26.75714286,5.042857143,31.1,23.9,71.5,46
1999,43,67.94,299.8042857,300.0357143,297.13,301.9,298.7,138.1,85.37714286,67.94,18.74285714,2.185714286,27.67142857,6.3,32.2,23.3,58.4,61
1999,44,4.84,299.96,299.9428571,296.5314286,302.0,298.0,24.52,81.62857143,4.84,18.01428571,1.885714286,27.44285714,6.542857142999999,32.2,23.9,40.9,42
1999,45,20.03,299.3042857,299.37857139999994,295.87142860000006,301.0,298.0,53.27,81.48857143,20.03,17.29857143,2.042857143,26.88571429,5.857142857,30.6,23.9,37.1,37
1999,46,83.66,298.9685714,299.0785714,296.33,301.3,298.0,104.51,85.40428571,83.66,17.81714286,1.8142857140000002,26.71428571,5.8,30.6,22.8,62.1,43
1999,47,224.9,298.73285710000005,298.87857139999994,296.2857143,300.8,297.1,140.2,86.40571429,224.9,17.87,1.9,26.6,4.528571428999999,31.7,23.3,88.9,34
1999,48,2.11,298.78285710000006,299.0571429,294.7757143,301.0,296.8,8.7,78.68285714,2.11,16.20714286,3.257142857,26.1,7.471428571000001,30.6,21.1,13.2,40
1999,49,63.47,297.33285710000007,297.3,293.9742857,298.9,296.2,107.84,81.86428571,63.47,15.41571429,1.4,24.92857143,4.614285714,28.9,21.7,126.0,25
1999,50,0.0,297.4,297.39285710000007,292.1614286,298.7,296.3,8.78,72.65285714,0.0,13.73,1.8142857140000002,24.94285714,4.828571429,28.3,20.6,7.6,16
1999,51,0.0,297.3828571,297.51428569999996,292.9642857,299.4,296.1,14.5,76.49714286,0.0,14.43714286,1.8,24.84285714,4.9,27.8,21.7,10.9,17
2000,52,40.35,298.3671429,298.3071429,293.88714289999996,300.3,296.4,12.34,76.31714286,40.35,15.25714286,2.642857143,25.47142857,6.5571428570000005,29.4,21.1,7.9,17
2000,1,81.73,298.1485714,298.1642857,294.3557143,299.9,296.5,32.3,79.60714286,81.73,15.72285714,1.9,25.12857143,5.3142857139999995,29.4,21.7,28.6,16
2000,2,45.19,297.44142860000005,297.5857143,293.19142860000005,299.1,296.1,47.1,77.34285714,45.19,14.61285714,2.057142857,25.11428571,5.157142857,28.3,21.7,12.0,23
2000,3,0.0,296.5885714,296.47857139999996,290.85285710000005,299.0,293.2,14.7,70.45714286,0.0,12.61,1.842857143,23.61428571,4.828571429,27.2,20.0,17.7,18
2000,4,0.0,296.1842857,296.3642857,289.82714289999996,299.0,292.6,0.7,67.76571429,0.0,11.96428571,3.1,22.84285714,6.842857143,28.3,17.8,2.0,18
2000,5,0.0,297.6714286,297.8642857,292.7342857,299.8,295.8,2.02,74.06285714,0.0,14.21285714,2.242857143,25.17142857,7.4428571429999995,30.0,20.6,14.1,9
2000,6,24.19,297.67571430000004,297.9,293.27,299.9,296.3,2.6,76.50285714,24.19,14.65285714,2.114285714,24.92857143,7.128571429,30.0,20.6,3.0,7
2000,7,0.0,297.74571430000003,297.97857139999996,293.25,299.9,296.3,3.1,76.11714286,0.0,14.61857143,2.357142857,25.2,7.285714286,30.0,21.1,3.8,7
2000,8,7.67,297.0885714,297.2214286,292.1742857,298.9,295.3,13.41,74.06428571,7.67,13.67,1.9857142859999999,24.77142857,6.628571429,28.3,20.6,3.8,4
2000,9,98.45,296.55285710000004,296.67857139999995,291.9528571000001,298.9,294.5,14.91,75.72142857,98.45,13.58714286,2.471428571,24.52857143,6.8142857139999995,29.4,20.0,15.0,3
2000,10,11.48,296.2028571000001,296.35714289999993,289.64285710000007,299.1,294.4,1.1,66.73571429,11.48,11.71571429,3.028571429,24.0,8.028571429,29.4,19.4,0.0,2
2000,11,25.96,296.3157143,296.45,290.99857139999995,298.4,294.0,3.29,72.14285714,25.96,12.73857143,2.357142857,25.07142857,5.5571428570000005,28.9,21.1,0.8,8
2000,12,0.0,296.7442857,296.90714289999994,291.2257143,298.8,294.6,6.8,71.39,0.0,12.93,2.328571429,24.8,7.385714286,29.4,19.4,3.5,3
2000,13,2.09,296.35285710000005,296.60714289999993,290.81,299.3,293.6,5.14,71.35142857,2.09,12.63714286,4.071428571,24.4,7.142857143,28.9,20.0,3.1,1
2000,14,7.23,297.81714289999996,297.9642857,293.6328571,300.1,296.0,17.9,77.78571429,7.23,15.05857143,2.557142857,25.58571429,7.0571428570000005,30.6,21.7,13.3,1
2000,15,0.0,297.7528571,297.87142860000006,293.18714289999997,299.9,293.9,5.3,75.84285714,0.0,14.65,3.542857143,25.97142857,7.3,30.6,20.6,6.3,2
2000,16,0.0,297.62285710000003,297.7857143,292.83,299.8,296.1,14.9,74.75428571,0.0,14.27142857,2.228571429,25.8,6.714285714,29.4,20.6,18.6,3
2000,17,82.06,298.34285710000006,298.5857143,294.25428569999997,300.6,296.3,5.0,78.24428571,82.06,15.62285714,3.2,26.92857143,8.414285714,32.2,22.2,1.3,3
2000,18,6.13,298.6485714,298.7214286,294.1385714,300.4,297.0,3.4,76.21428571,6.13,15.48,2.442857143,27.14285714,7.8,32.2,21.7,3.6,2
2000,19,21.53,298.32,298.4428571,294.26428569999996,300.4,296.6,16.35,78.33714286,21.53,15.63857143,2.7714285710000004,26.64285714,6.914285714,30.6,22.2,7.7,0
2000,20,68.14,298.77142860000004,298.9642857,294.5542857,301.0,297.0,10.06,77.71285714,68.14,15.91857143,2.642857143,26.6,7.128571429,32.2,21.1,83.3,0
2000,21,39.45,298.7785714,299.14285710000007,294.86571430000004,301.2,297.0,13.8,79.19714286,39.45,16.23714286,2.9142857139999996,26.81428571,6.014285714,31.1,22.8,0.3,2
2000,22,48.51,299.28,299.4,295.22714289999993,301.7,297.3,17.1,78.53714286,48.51,16.58714286,2.4285714290000002,27.55714286,6.842857143,32.2,23.3,25.6,2
2000,23,46.02,299.6242857,299.75714289999996,295.66714289999993,301.7,297.7,10.95,79.05142857,46.02,17.03428571,2.457142857,27.85714286,6.4428571429999995,31.7,23.3,4.8,0
2000,24,46.38,299.7857143,299.8642857,295.1357143,301.9,297.9,21.3,75.74857143,46.38,16.45428571,2.357142857,27.98571429,6.4428571429999995,32.8,23.3,26.2,6
2000,25,45.96,299.5028571,299.5785714,295.94,301.7,297.5,30.64,80.84571429,45.96,17.28857143,2.328571429,27.42857143,5.842857143,31.1,23.9,15.6,3
2000,26,33.94,299.60714289999993,299.6357143,295.3671429,301.4,297.7,19.02,77.61714286,33.94,16.70571429,2.1571428569999997,27.77142857,6.614285714,31.7,23.3,31.5,6
2000,27,7.95,300.11857139999995,300.2142857,295.87142860000006,301.8,298.6,12.7,77.68142857,7.95,17.23857143,2.285714286,27.97142857,5.5571428570000005,31.1,24.4,27.1,2
2000,28,5.81,300.0257143,300.18571430000003,295.8757143,301.9,298.4,16.7,78.12571429,5.81,17.24571429,2.285714286,28.27142857,6.342857143,32.2,24.4,3.5,3
2000,29,9.53,300.1642857,300.3357143,296.0785714,302.6,297.9,23.18,78.60428571,9.53,17.46285714,2.9,28.52857143,6.514285714,32.8,23.3,22.7,2
2000,30,0.0,299.90857139999997,300.10714289999993,295.96142860000003,301.9,298.2,19.7,79.00857143,0.0,17.33285714,2.357142857,28.32857143,6.5,32.8,23.9,7.9,4
2000,31,32.67,300.0342857,300.12142860000006,296.4114286,302.1,298.0,33.7,80.75142857,32.67,17.84571429,2.328571429,28.21428571,6.5571428570000005,33.3,22.8,32.7,5
2000,32,60.71,299.9242857,299.9714286,296.56428569999997,302.0,298.1,60.66,82.02142857,60.71,18.00428571,2.514285714,28.27142857,6.828571429,32.8,22.8,37.2,2
2000,33,8.62,300.5285714,300.5571429,296.6357143,302.8,298.6,27.72,79.50714286,8.62,18.06714286,2.2,28.61428571,6.4428571429999995,32.8,23.9,26.9,9
2000,34,27.4,300.4685714,300.7,296.59857139999997,303.2,298.5,29.66,79.55857143,27.4,18.03857143,2.8285714289999997,28.72857143,6.6,32.8,23.9,13.7,2
2000,35,164.26,299.96,300.09285710000006,296.73571430000004,302.3,298.4,87.78,82.67571429,164.26,18.23142857,2.3,27.18571429,6.4428571429999995,31.1,21.7,156.6,4
2000,36,26.9,300.51714289999995,300.54285710000005,296.89142860000004,302.8,298.0,22.0,80.67857143,26.9,18.40428571,2.714285714,27.98571429,6.271428571,31.7,23.9,16.8,8
2000,37,30.52,300.7942857,300.8857143,296.81142860000006,302.7,299.1,18.79,78.94857143,30.52,18.31428571,2.285714286,28.18571429,6.985714286,33.3,22.8,9.3,6
2000,38,50.88,300.57714289999996,300.7785714,296.6842857,303.1,297.8,56.4,79.58428571,50.88,18.16285714,2.471428571,27.75714286,6.7,31.7,23.9,18.5,3
2000,39,42.65,299.88,299.9214286,296.59714289999994,301.5,298.8,42.8,82.28285714,42.65,18.08571429,1.728571429,27.52857143,6.042857142999999,31.1,23.9,30.6,11
2000,40,126.67,300.2028571000001,300.27142860000004,296.9742857,302.1,298.8,35.3,82.58571429,126.67,18.49142857,2.371428571,27.77142857,5.885714286,32.8,23.9,16.1,14
2000,41,8.57,300.27142860000004,300.23571430000004,295.7371429,302.7,298.1,15.4,76.37142857,8.57,17.13142857,3.4142857139999996,27.8,7.385714286,32.8,23.3,20.1,15
2000,42,37.34,300.41857139999996,300.4214286,296.26714289999995,302.6,298.3,11.22,78.18142857,37.34,17.70428571,3.785714286,28.05714286,7.1857142860000005,33.3,23.9,21.8,20
2000,43,62.57,300.0185714,299.9714286,295.7257143,302.6,298.0,15.3,77.44285714,62.57,17.11714286,3.457142857,27.14285714,6.528571428999999,31.1,23.3,24.1,9
2000,44,80.61,300.26142860000004,300.23571430000004,296.5,302.4,298.4,20.3,80.00714286,80.61,17.99428571,2.9,27.54285714,6.371428571,32.2,23.3,18.8,20
2000,45,77.9,299.06142860000006,299.0857143,293.6385714,301.9,295.9,28.8,72.68428571,77.9,15.25857143,3.628571429,25.87142857,6.414285714,30.6,21.7,44.9,28
2000,46,6.3,299.18714289999997,299.20714289999995,293.4485714,301.7,295.9,2.1,70.97714286,6.3,14.99142857,4.1,26.32857143,5.542857142999999,30.0,22.2,1.3,38
2000,47,0.0,299.92,299.85714289999993,294.66,301.6,297.5,7.18,72.92571429,0.0,16.03714286,2.714285714,26.87142857,6.785714286,30.6,22.8,14.7,30
2000,48,11.07,299.61857139999995,299.6357143,295.3885714,301.2,298.0,24.8,77.64857143,11.07,16.75428571,2.357142857,26.3,6.0,29.4,22.8,30.0,30
2000,49,19.69,299.7028571000001,299.72857139999996,295.40285710000006,301.5,297.9,6.8,77.35714286,19.69,16.77142857,2.057142857,26.81428571,6.371428571,31.1,22.8,6.4,23
2000,50,0.0,299.27,299.37857139999994,293.88142860000005,301.3,297.5,3.99,72.26142857,0.0,15.25285714,2.528571429,25.91428571,7.214285714,31.1,21.7,7.1,16
2000,51,0.0,298.58142860000004,298.5857143,294.1328571,300.4,296.7,37.39,76.52571429,0.0,15.46285714,1.714285714,25.38571429,5.542857142999999,28.9,21.7,63.2,22
2001,1,0.0,298.47714289999993,298.4428571,294.0342857,301.2,295.6,1.3,76.50571429,0.0,15.44428571,3.285714286,25.12857143,7.6857142860000005,30.0,20.6,1.9,28
2001,2,49.81,298.61857139999995,298.7857143,293.68714289999997,300.9,296.3,1.0,74.33571429,49.81,15.07857143,3.314285714,25.31428571,7.585714286,30.6,21.1,15.2,14
2001,3,0.0,297.8285714,297.99285710000004,292.4057143,300.7,295.5,1.1,71.94142857,0.0,13.92142857,3.4142857139999996,25.07142857,8.157142857,30.6,19.4,4.8,17
2001,4,0.0,298.01714289999995,298.2,293.35857139999996,299.9,296.6,10.24,75.38,0.0,14.73285714,2.142857143,24.95714286,6.871428571,29.4,20.6,31.5,20
2001,5,23.78,297.97285710000006,298.15714289999994,294.05285710000004,300.7,295.5,32.36,79.03142857,23.78,15.37857143,2.742857143,25.24285714,6.8142857139999995,30.6,21.1,21.6,17
2001,6,10.73,297.87714289999997,297.98571430000004,292.9814286,299.7,296.1,11.2,74.34428571,10.73,14.40857143,2.114285714,25.0,6.828571429,29.4,21.1,8.5,10
2001,7,0.0,297.9342857,298.15714289999994,293.37714289999997,299.9,296.3,22.28,75.85142857,0.0,14.75428571,2.3428571430000003,25.34285714,6.885714286,29.4,21.1,4.8,13
2001,8,0.0,297.81714289999996,298.04285710000005,292.66857139999996,299.7,296.7,3.02,73.07285714,0.0,14.09857143,2.142857143,24.75714286,7.0,28.9,19.4,17.6,20
2001,9,0.0,297.15285710000006,297.23571430000004,292.8157143,299.0,295.5,25.89,76.90714286,0.0,14.26571429,2.014285714,24.81428571,5.242857143,28.3,21.7,53.1,9
2001,10,6.84,297.13428569999996,297.35714289999993,292.05571430000003,300.7,294.4,0.5,73.38714286,6.84,13.67142857,3.142857143,24.7,7.457142857000001,31.7,19.4,0.0,18
2001,11,0.0,298.55857139999995,298.8857143,294.02714289999994,301.3,295.9,10.5,76.24714286,0.0,15.38714286,3.628571429,26.7,6.914285714,31.7,22.2,0.5,9
2001,12,0.0,298.37285710000003,298.59285710000006,293.04571430000004,300.3,296.8,1.69,72.44285714,0.0,14.48285714,2.442857143,26.32857143,7.528571428999999,30.6,21.7,12.7,8
2001,13,6.11,297.6928571,297.87857139999994,294.16714289999993,300.5,295.8,21.55,80.83571429,6.11,15.55571429,2.1,26.04285714,6.514285714,32.2,21.7,26.7,19
2001,14,0.0,298.87142860000006,299.09285710000006,293.98285710000005,301.0,297.2,3.45,74.43,0.0,15.33571429,2.671428571,27.08571429,8.128571428999999,32.2,22.2,0.5,11
2001,15,5.2,298.11285710000004,298.25714289999996,293.7857143,299.8,296.3,23.5,77.02285714,5.2,15.15285714,2.371428571,26.27142857,7.085714286,30.6,21.7,13.0,4
2001,16,11.84,298.26714289999995,298.40714289999994,292.98285710000005,301.2,295.5,3.59,72.64,11.84,14.41714286,3.814285714,26.7,7.214285714,32.2,22.2,8.1,6
2001,17,35.69,298.75142860000005,298.8357143,294.2814286,301.3,296.7,22.36,76.58142857,35.69,15.63,3.128571429,27.2,7.771428571,33.3,22.8,20.6,6
2001,18,19.98,298.28714289999994,298.3,293.68,300.5,296.0,9.03,75.71428571,19.98,15.06142857,2.6,26.75714286,7.157142857,31.1,22.2,16.0,8
2001,19,59.89,299.41857139999996,299.5,295.36571430000004,302.0,297.4,16.8,78.56714286,59.89,16.77142857,3.2,27.48571429,7.0571428570000005,32.2,22.8,64.3,13
2001,20,77.36,299.13428569999996,299.25714289999996,295.8557143,301.7,297.3,78.1,82.35,77.36,17.26857143,2.942857143,27.85714286,6.042857142999999,32.2,24.4,60.5,8
2001,21,35.54,299.95142860000004,299.98571430000004,295.3457143,302.2,297.6,2.0,76.07,35.54,16.73,3.8285714289999997,28.82857143,8.328571429,33.9,23.3,7.4,8
2001,22,10.8,299.7814286,299.84285710000006,295.64142860000004,302.0,298.0,8.1,78.15142857,10.8,16.99571429,3.0857142860000004,28.47142857,6.585714286,32.8,25.0,16.6,5
2001,23,61.33,299.94428569999997,299.85,295.5685714,302.2,297.6,5.85,77.16285714,61.33,16.92285714,3.642857143,28.07142857,7.228571429,32.8,23.9,6.7,16
2001,24,21.93,300.4242857,300.4,295.8885714,302.6,298.2,7.0,76.42571429,21.93,17.25,3.1142857139999998,28.51428571,6.742857142999999,33.9,23.9,20.9,12
2001,25,63.35,299.91857139999996,299.8642857,295.20714289999995,302.0,297.4,7.02,75.46142857,63.35,16.56285714,3.242857143,27.72857143,6.928571429,31.7,23.9,2.3,11
2001,26,37.72,300.54,300.49285710000004,296.24857139999995,302.9,298.5,13.37,77.61714286,37.72,17.63571429,3.128571429,28.62857143,6.757142857000001,33.3,23.9,11.1,18
2001,27,85.42,300.20714289999995,300.2785714,296.3542857,302.5,298.1,28.1,79.57857143,85.42,17.74571429,2.757142857,28.22857143,6.757142857000001,32.8,24.4,16.8,10
2001,28,21.89,300.64285710000007,300.6642857,296.34857139999997,302.4,298.2,13.5,77.58285714,21.89,17.74428571,2.7285714289999996,28.34285714,6.428571429,31.7,23.9,20.0,22
2001,29,49.38,300.37142860000006,300.37142860000006,296.0857143,303.1,298.1,18.3,77.58714286,49.38,17.47428571,3.1142857139999998,28.11428571,7.542857142999999,32.8,22.8,10.6,14
2001,30,35.85,300.55571430000003,300.5571429,296.35714289999993,303.0,298.6,21.24,78.06142857,35.85,17.77142857,3.257142857,28.58571429,7.142857143,33.9,23.9,4.5,16
2001,31,73.2,300.3985714,300.45714289999995,296.3642857,302.7,298.6,50.34,78.67,73.2,17.75857143,2.6571428569999997,28.05714286,6.914285714,32.2,23.3,46.0,18
2001,32,40.4,300.71285710000006,300.7142857,296.9,302.6,299.2,32.62,79.71285714,40.4,18.33142857,2.542857143,27.92857143,6.357142857,32.2,23.9,49.0,27
2001,33,29.0,300.74285710000004,300.85714289999993,297.38,302.9,298.8,50.46,82.08714286,29.0,18.89285714,2.6,28.64285714,5.585714286,32.2,25.6,24.3,38
2001,34,40.3,300.7914286,300.75714289999996,297.22714289999993,302.7,298.4,62.4,81.07571429,40.3,18.75285714,2.542857143,28.97142857,5.785714286,32.8,25.6,1.8,35
2001,35,132.53,300.76,300.74285710000004,296.4,303.1,298.7,44.3,77.34714286,132.53,17.82428571,3.457142857,28.27142857,7.542857142999999,32.8,23.3,65.0,41
2001,36,68.85,300.75142860000005,300.77142860000004,296.73,303.2,298.9,23.4,78.82714286,68.85,18.18571429,3.057142857,27.9,7.0571428570000005,32.2,23.3,71.5,51
2001,37,9.73,300.80571430000003,300.85714289999993,296.4528571000001,303.3,297.9,14.7,77.41,9.73,17.90285714,3.4857142860000003,28.37142857,6.757142857000001,32.2,23.9,5.6,65
2001,38,10.01,301.07,301.09285710000006,296.7,303.4,298.8,12.9,77.23571429,10.01,18.17571429,3.214285714,28.08571429,7.157142857,33.3,23.9,56.8,55
2001,39,84.76,300.73857139999996,300.7857143,296.43714289999997,303.1,298.7,19.69,77.55571429,84.76,17.90142857,3.1714285710000003,27.97142857,6.928571429,32.8,23.9,15.8,54
2001,40,20.8,301.2557143,301.2785714,296.95714289999995,303.8,299.1,16.4,77.63,20.8,18.47571429,3.2714285710000004,29.22857143,7.842857143,34.4,24.4,6.6,62
2001,41,27.82,300.93,300.8,296.91714289999993,302.6,299.0,42.3,78.89142857,27.82,18.39714286,2.371428571,28.4,6.8142857139999995,33.3,23.9,32.0,64
2001,42,91.83,300.3257143,300.3,296.39714289999995,302.4,297.8,53.0,79.27,91.83,17.87714286,2.8857142860000002,26.85714286,6.757142857000001,32.2,22.8,67.6,56
2001,43,39.7,300.2585714,300.3,296.53,302.2,298.4,25.68,80.13142857,39.7,18.01142857,2.742857143,27.91428571,6.585714286,32.2,22.8,15.0,65
2001,44,0.49,300.39142860000004,300.4214286,296.68714289999997,302.1,298.2,21.91,80.27,0.49,18.15571429,2.471428571,27.94285714,6.357142857,31.1,24.4,11.3,71
2001,45,28.03,300.06285710000003,300.14285710000007,295.32428569999996,302.3,297.6,17.86,75.42428571,28.03,16.75142857,3.6,26.72857143,7.714285714,32.2,20.0,36.7,75
2001,46,287.55,299.42,299.43571430000003,295.8757143,303.3,297.2,133.93,81.08142857,287.55,17.30857143,2.242857143,26.58571429,5.5571428570000005,33.3,22.2,96.0,71
2001,47,45.8,299.3457143,299.72857139999996,295.56,302.5,297.3,18.9,79.86142857,45.8,16.97285714,3.8,26.52857143,6.1,31.1,22.8,2.9,72
2001,48,9.43,298.91,298.9642857,293.95142860000004,302.3,296.7,7.81,74.34428571,9.43,15.41428571,3.3857142860000002,26.34285714,5.457142857000001,29.4,22.8,4.4,47
2001,49,43.91,298.24571430000003,298.25714289999996,293.23571430000004,300.8,295.1,13.2,74.03857143,43.91,14.77142857,3.4857142860000003,25.28571429,7.2,31.1,20.6,44.0,27
2001,50,31.01,299.0571429,299.05,295.7585714,300.7,297.5,33.78,82.16714286,31.01,17.19142857,2.214285714,26.31428571,5.7,29.4,22.8,87.8,35
2001,51,91.66,298.4314286,298.35,295.51142860000004,300.0,296.8,100.6,84.01,91.66,16.92,1.9857142859999999,25.6,4.614285714,29.4,22.8,80.3,25
2001,52,72.18,298.4271429,298.5,295.7971428999999,301.0,296.8,35.2,85.51428571,72.18,17.23428571,1.8285714290000001,25.67142857,4.671428571,30.0,22.8,106.2,19
2002,1,0.0,298.9557143,299.1,294.4814286,300.5,297.1,2.5,76.43428571,0.0,15.81,2.514285714,25.52857143,7.6,30.0,20.6,24.9,37
2002,2,0.0,298.4528571000001,298.50714289999996,294.84142860000003,301.0,296.8,13.8,80.57285714,0.0,16.17857143,2.785714286,25.45714286,6.385714286,29.4,21.7,13.7,38
2002,3,0.0,298.5514286,298.5571429,294.1457143,300.6,296.2,1.21,76.73428571,0.0,15.51857143,3.2,25.32857143,7.042857142999999,29.4,21.1,2.9,34
2002,4,0.0,298.3157143,298.51428569999996,294.21285710000006,299.9,297.1,12.44,78.07857143,0.0,15.55142857,1.9428571430000001,26.21428571,6.4,30.6,22.2,19.1,26
2002,5,0.0,298.2,298.35,293.84714289999994,300.1,296.3,10.8,76.92,0.0,15.18714286,2.185714286,25.65714286,5.771428571,29.4,21.7,38.1,19
2002,6,0.0,297.72285710000006,297.81428569999997,293.3442857,299.6,296.3,24.0,76.72285714,0.0,14.73428571,2.2,24.97142857,6.414285714,28.9,20.6,21.1,18
2002,7,0.0,297.98857139999996,298.06428569999997,293.36571430000004,299.7,295.6,3.6,75.57714286,0.0,14.75428571,2.557142857,25.41428571,5.9428571429999995,29.4,20.6,4.3,22
2002,8,0.0,298.1014286,298.24285710000004,293.54571430000004,300.6,296.1,3.9,75.93285714,0.0,14.93142857,3.142857143,25.78571429,7.928571429,31.7,21.1,6.4,16
2002,9,0.0,297.1657143,297.23571430000004,292.0,300.5,294.9,12.8,73.14714286,0.0,13.59285714,3.071428571,25.2,6.342857143,30.0,21.1,3.3,18
2002,10,0.0,297.09,297.1142857,292.2528571,299.4,294.0,7.8,74.42714286,0.0,13.78142857,2.7714285710000004,25.45714286,5.628571429,28.9,20.6,0.6,6
2002,11,40.27,297.59285710000006,297.72857139999996,293.08142860000004,299.2,296.3,11.8,76.16857143,40.27,14.53,2.2,25.84285714,6.3142857139999995,30.0,22.2,14.1,12
2002,12,0.0,297.98571430000004,298.0785714,293.21714289999994,299.8,295.6,0.6,74.91714286,0.0,14.62857143,3.071428571,25.78571429,6.957142857000001,30.0,20.6,6.5,6
2002,13,0.0,298.2757143,298.47857139999996,293.54285710000005,300.8,296.3,2.2,75.21571429,0.0,14.97,3.1,26.75714286,7.214285714,32.8,22.2,0.6,6
2002,14,49.74,298.08,298.3285714,294.0542857,301.6,295.9,17.8,78.56571429,49.74,15.46857143,3.571428571,26.22857143,7.071428571,30.6,21.7,7.7,3
